ID,Field Name,Well Name,Rig No.,Client DEPTH 1,Client DEPTH 2,QRI DEPTH 1,QRI DEPTH 2,Client Hole Size,QRI Hole Size,Operation Date,From DateTime,To DateTime,Date Check,Duration Days,Time Check,Footage,Footage Check,ROP M_hr,DFS,Activity Description,Activity Description (English),Client P_NP,Client Phase,Three Month-Cum Prod,Three-Month Production Rate Av.,Six Month-Cum Prod,Six-Month Production Rate Av.,Twelve Month-Cum Prod,Twelve-Month Production Rate Av.,Xsurf,Ysurf,Xbh,Ybh,HorizontalDeparture,WellLength,MaxDLS,FinalInc,WellType,Strings,Design
439,Coyotes,Coyotes0437,703,408,500,,1620,6.75,6.75,39863,39863.39583,39863.4375,OK,0.041666667,OK,0,OK,0,19.4375,"(P) SACA EXTREMO TP FRANCA 4"" DESDE 150 MTS HASTA SUPERFICIE. .
10",'(P) EXTREME TP 4 &quot;FROM 150 MTS UP TO SURFACE 10',Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
440,Coyotes,Coyotes0437,703,408,500,,1620,6.75,6.75,39863,39863.4375,39863.5,OK,0.0625,OK,0,OK,0,19.5,"(P) EFECTUO PLATICA SEGURIDAD. ARMO BARRENA TRICONICA 6-3/4"" TIPO STX1 NUMERO SERIE 5126463 CON 3
TOBERAS DE 18/32"" + DOBLE CAJA ESTABILIZADO + 7 DRILL COLLAR 4-3/4"" + MARTILLO 4-3/4"" + 12 HWDP´S 4"" BAJO HASTA 88 MTS. .
12",'(P) PLASTIC SAFETY EFFECT. ARM TRICONICA GUN 6-3 / 4 &quot;TYPE STX1 SERIAL NUMBER 5126463 WITH 3 18/32&quot; NOZZLES + DOUBLE STABILIZED BOX + 7 DRILL COLLAR 4-3 / 4 &quot;+ HAMMER 4-3 / 4&quot; + 12 HWDP&#39;S 4 &quot;LOW UP TO 88 MTS.',Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
441,Coyotes,Coyotes0437,703,408,500,,1620,6.75,6.75,39863,39863.5,39863.52083,OK,0.020833333,OK,0,OK,0,19.52083333,"(P) EFECTUO PLATICA SEGURIDAD .
12",'(P) PLASTIC SAFETY EFFECT. 12',Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
442,Coyotes,Coyotes0437,703,408,500,,1620,6.75,6.75,39863,39863.52083,39863.54167,OK,0.020833334,OK,0,OK,0,19.54166667,"(P) CON BARRENA TRICONICA 6-3/4"" CONTINUA BAJANDO BHA CONVENCIONAL DESDE 88 MTS HASTA 188 MTS.
13",'(P) WITH TRICONICA BAR 6-3 / 4 &quot;CONTINUES TO DOWNLOAD CONVENTIONAL BHA FROM 88 MTS TO 188 MTS 13',Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
443,Coyotes,Coyotes0437,703,408,500,,1620,6.75,6.75,39863,39863.54167,39863.625,OK,0.083333333,OK,0,OK,0,19.625,"(P) METIO  BNA TRICONICA 6-3/4"" CON BHA CONVENCIONAL DESDE 188 MTS HASTA 408 MTS. CIMA REAL DEL CEMENTO 408 MTS.
15",'(P) METIO BNA TRICONICA 6-3 / 4 &quot;WITH CONVENTIONAL BHA FROM 188 MTS UP TO 408 MTS.',Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
444,Coyotes,Coyotes0437,703,408,500,,1620,6.75,6.75,39863,39863.625,39864,OK,0.375,OK,0,OK,0,20,"(P) CON BARRENA TRICONICA 6-3/4"" REBAJA CEMENTO DURO DESDE 408 MTS HASTA 500 MTS CON  PSB 8 TND, RPM 100, GASTO 209 GPM, PSI 580, TRQ 2550 LBS/FT OBSERVANDO BUENA CIRCULACION. OBSERVA CEMENTO DURO DESDE 430 MTS. REBAJO 92 MTS CEMENTO EN 9.0 HORAS = 10.22 MTS X HORAS. NPT DE 2 HORAS PARA FOXXE REPARACION DE LLAVE HIDRAULICA DEL EQUIPOO PAREA AJUSTAR Y DESENROSCAR TP.","'(P) WITH TRICONICA KNIFE 6-3 / 4 &quot;SALT cement HARD FROM 408 MTS UP TO 500 MTS WITH PSB 8 TND, RPM 100, SPEED 209 GPM, PSI 580, TRQ 2550 LBS / FT OBSERVING GOOD  Circulate            HARD FROM 430 MTS. OF THE EQUIPMENT PARTS ADJUSTING AND DEVELOPING TP.'",Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
445,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864,39864.125,OK,0.125,OK,0,OK,0,20.125,"(P)  CON BARRENA TRICONICA 6-3/4"" REBAJA CEMENTO DURO DESDE 500 MTS HASTA 545 MTS CON  PSB 8 TND,
RPM 100, GASTO 209 GPM, PSI 580, TRQ 2550 LBS/FT OBSERVANDO BUENA CIRCULACION. OBSERVA CEMENTO DURO DESDE 430 MTS. REBAJO 137 MTS CEMENTO EN 12.0 HORAS = 11.41 MTS X HORAS.
3","'(P) WITH TRICONICA BAR 6-3 / 4 &quot;SALT cement HARD FROM 500 MTS UP TO 545 MTS WITH PSB 8 TND, RPM 100, SPEED 209 GPM, PSI 580, TRQ 2550 LBS / FT OBSERVING GOOD  CIRCULATE           '",Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
446,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.125,39864.20833,OK,0.083333333,OK,0,OK,0,20.20833333,"(P) CON BARRENA TRICONICA 6-3/4"" REBAJA CEMENTO DURO DESDE 545 MTS HASTA 545.5 MTS CON PSB 5 TND, RPM 100, GASTO 160 GPM, PSI 380, TRQ 2550 LBS/FT HASTA 3590 LBS/FT OBSERVANDO PERDIDA PARCIAL DE LODO E.I 1.39 GR/CC 5 M3. OBSERVANDO DESDE 545 MTS INCREMENTO EN TORQUE + INCREMENTO PUNTUALES DE PRESION DE 380 PSI HASTA 660 PSI. REDUJO GASTO DE 160 GPM HASTA 125 GPM PARA EVITAR PERDER LODO E.I 1.39 GR/CC.
5","'(P) WITH TRICONICA BAR 6-3 / 4 &quot;SALT cement HARD FROM 545 MTS UP TO 545.5 MTS WITH PSB 5 TND, RPM 100, SPEED 160 GPM, PSI 380, TRQ 2550 LBS / FT UP TO 3590 LBS / FT OBSERVING PARTIAL LOSS OF LODGE EI 1.39 GR / CC 5 M3 OBSERVING FROM 545 MTS TORQUE INCREASE + RISING OF PRESSURE FROM 380 PSI TO 660 PSI REDUCING EXPENDITURE OF 160 GPM UP TO 125 GPM TO AVOID LOSING EGO 1.39 GR / CC 5'",Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
447,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.20833,39864.25,OK,0.041666667,OK,0,OK,0,20.25,"(P) CON BARRENA TRICONICA 6-3/4"" REBAJA CEMENTO DURO DESDE 545.5 MTS HASTA 548 MTS CON PSB 5 TND, RPM 100, GASTO 140 GPM, PSI 380, TRQ 2550 LBS/FT OBSERVANDO PERDIDA PARCIAL DE LODO E.I 1.39 GR/CC. CONTINUO PROFUNDIZANDO DESDE 548 MTS HASTA 555 MTS DONDE OBSERVO PERDIDA TOTAL DE FLUIDO E.I
1.39 GR/CC Y RESISTENCIA AL LEVANTAR SARTA. LEVANTA SARTA HASTA 545 MTS PARA BAJAR DENCIDAD LODO. OBSERVO CEMENTO HASTA 548 MTS.
6","'(P) WITH TRICONICA BAR 6-3 / 4 &quot;SALT cement HARD FROM 545.5 MTS UP TO 548 MTS WITH PSB 5 TND, RPM 100, SPEED 140 GPM, PSI 380, TRQ 2550 LBS / FT OBSERVING PARTIAL LOSS DE LODO EI 1.39 GR / CC CONTINUOUS DEEPING FROM 548 MTS UP TO 555 MTS WHERE OBSERVE TOTAL FLUID LOSS AND 1.39 GR / CC AND RESISTANCE TO Raise SARTA Raises SARTA UNTIL 545 MTS TO LENGTH SLUDGE OBSERVED cement  TO 548 MTS.'",Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
448,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.25,39864.29167,OK,0.041666667,OK,0,OK,0,20.29166667,"(P) CIRCULO POZO CON GASTO REDUCIDO 145 GPM, 210 PSI PARA DENCIFICAR LODO DE 1.39 GR/CC HASTA 1.31
GR/CC SE OBSERVA CIRCULACION NORMAL.
7","'(P) WELL CIRCLE WITH REDUCED SPIRIT 145 GPM, 210 PSI TO IDENTIFY LODGE FROM 1.39 GR / CC UP TO 1.31 GR / CC OBSERVED Circulate NORMAL. 7'",Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
449,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.29167,39864.35417,OK,0.0625,OK,0,OK,0,20.35416667,"(P) CON BARRENA TRICONICA 6-3/4"" PROFUNDIZO DESDE 545 MTS HASTA 560 MTS DONDE OBSERVO CIRCULACION PARCIAL E INCREMENTO DE TORQUE DE 2250 LBS/FT HASTA 3980 LBS/FT Y EN MOMENTO DE LEVANTAR SARTA OBSERVA RESISTENCIA DE 31 KLBS HASTA 141 KLBS SUSPENDE MANIOBRA PARA SACAR SARTA CON BARRENA TRICONICA 6-3/4"" DESDE 560 MTS HASTA 545 MTS. TOTAL LODO PERDIDO E.I 21 M3 DE 1.39
GR/CC. .
8",'(P) WITH TRICONICA BAR 6-3 / 4 &quot;DEPTH FROM 545 MTS TO 560 MTS WHERE OBSERVED Circulate PARTIAL BREAK AND TORQUE INCREASE OF 2250 LBS / FT UP TO 3980 LBS / FT AND AT THE TIME OF RAISING SARTA OBSERVE RESISTANCE FROM 31 KLBS UP TO 141 KLBS SUSPENDS MANEUVER FOR POOH string WITH TRICONICA BAR 6-3 / 4 &quot;FROM 560 MTS UP TO 545 MTS. TOTAL LOST LOUD AND 21 M3 OF 1.39 GR / CC. . Referring to Fig.',Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
450,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.35417,39864.39583,OK,0.041666666,OK,0,OK,0,20.39583333,"(P) CIRCULO POZO CON GASTO REDUCIDO 145 GPM. PREPARO BACHE PESADO Y BOMBEO EL MISMO 3 M3 CON PESO 1.50 GR/CC.
9",'(P) WELL CIRCLE WITH REDUCED SPENDING 145 GPM. PREPARING HEAVY BACHE AND PUMPING THE SAME 3 M3 WITH WEIGHT 1.50 GR / CC. 9',Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
451,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.39583,39864.5,OK,0.104166667,OK,0,OK,0,20.5,"(P) SACANDO BARRENA TRICONICA 6-3/4"" + BHA CONVENCIONAL DESDE 545 MTS HASTA 188 MTS. .
12",'(P) TRACONICA TRICONICA SHUTTER 6-3 / 4 &quot;+ CONVENTIONAL BHA FROM 545 MTS UP TO 188 MTS 12',Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
452,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.5,39864.52083,OK,0.020833333,OK,0,OK,0,20.52083333,"(P) EFECTUO PLATICA SEGURIDAD .
12",'(P) PLASTIC SAFETY EFFECT. 12',Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
453,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.52083,39864.5625,OK,0.041666667,OK,0,OK,0,20.5625,"(P) SACANDO BARRENA TRICONICA 6-3/4"" + BHA CONVENCIONAL DESDE 188 MTS HASTA SUPERFICIE.
DESCONECTO BARRENA Y QUEBRO HERRAMIENTA.
13","'(P) COMBINING TRICONICA KNIFE 6-3 / 4 &quot;+ CONVENTIONAL BHA FROM 188 MTS UP TO SURFACE, UNKNOWN BARRENA AND BROKE TOOL 13'",Non-Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
454,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.5625,39864.64583,OK,0.083333333,OK,0,OK,0,20.64583333,"(N) ARMO MOLINO 6-1/2"" "" TAPER MILL"" + MOLINO ESTABILIZADO 6-1/2"" ""WATER MELON MILL""  + BHA CONVENCIONAL BAJO HASTA 190 MTS.
15",'(N) ARM MILL 6-1 / 2 &quot;&quot; TAPER MILL &quot;+ STABILIZED MILL 6-1 / 2&quot; &quot;WATER MELON MILL&quot; + CONVENTIONAL BHA LOW UP TO 190 MTS. fifteen',Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
455,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.64583,39864.72917,OK,0.083333334,OK,0,OK,0,20.72916667,"(N) COM MOLINO 6-1/2"" ""TAPER MILL"" BAJO DESDE 190 MTS HASTA 545 MTS DONDE OBSERVO OBTRUCCION.
17",'(N) WITH MILL 6-1 / 2 &quot;&quot; TAPER MILL &quot;LOW FROM 190 MTS UP TO 545 MTS WHERE OBSERVE OBTRUCTION.',Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
456,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.72917,39864.77083,OK,0.041666666,OK,0,OK,0,20.77083333,"(N) COM MOLINO 6-1/2"" ""TAPER MILL"" BAJO DESDE 190 MTS HASTA 545 MTS DONDE OBSERVO OBTRUCCION. SE OBSERVO ALTO TORQUE NI RESISTENCIA EN EL MOMENTO DE LEVANTAR SARTA OBSERVANDO CIRCULACION NORMAL. .
18",'(N) COM MOLINO 6-1 / 2 &quot;&quot; TAPER MILL &quot;LOW FROM 190 MTS TO 545 MTS WHERE OBSERVO OBTRUCTION. OBSERVED HIGH TORQUE OR RESISTANCE AT THE TIME OF LIFTING SARTA OBSERVING Circulate NORMAL. 18',Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
457,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.77083,39864.8125,OK,0.041666667,OK,0,OK,0,20.8125,"(N) CON MOLINO 6-1/2"" ""TAPER MILL"" BAJO DESDE 548 MTS HASTA 560 MTS CON PSM 10 KLBS,  GASTO 250 GPM, PSI 85, RPM 100 LODO 1.21 GR/CC SIN OBSERVAR INCREMENTO DE TORQUE NI PRESION LEVANTA SARTA EN VARIAS OPORTUNIDADES SIN RESISTENCIA. .
19","'(N) WITH MILL 6-1 / 2 &quot;&quot; TAPER MILL &quot;LOW FROM 548 MTS UP TO 560 MTS WITH PSM 10 KLBS, SPEED 250 GPM, PSI 85, RPM 100 LODO 1.21 GR / CC WITHOUT NOTICE TORQUE INCREASE OR PRESSURE RAISES SARTA IN SEVERAL OPPORTUNITIES WITHOUT RESISTANCE.'",Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
458,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.8125,39864.89583,OK,0.083333333,OK,0,OK,0,20.89583333,"(N) SACANDO MOLINO 6-1/2"" ""TAPER MILL"" CON BHA CONVENCIONAL DESDE 560 MTS HASTA 190 MTS BHA 21",'(N) SACANDO MOLINO 6-1 / 2 &quot;&quot; TAPER MILL &quot;WITH CONVENTIONAL BHA FROM 560 MTS UP TO 190 MTS BHA 21',Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
459,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.89583,39864.95833,OK,0.0625,OK,0,OK,0,20.95833333,"(N) SACANDO MOLINO 6-1/2"" ""TAPER MILL"" + BHA CONVENCIONAL DESDE 190 MTS HASTA SUPERFICIE.
DESCONECTO MOLINO Y QUEBRO HERRAMIENTA.
23","'(N) SACANDO MOLINO 6-1 / 2 &quot;&quot; TAPER MILL &quot;+ CONVENTIONAL BHA FROM 190 MTS UP TO SURFACE, MECHANICAL DESIGN AND BREAKING TOOL.'",Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
460,Coyotes,Coyotes0437,703,500,560,,1620,6.75,6.75,39864,39864.95833,39865,OK,0.041666667,OK,0,OK,0,21,"(N) ARMO BARRENA TRICONICA 6-3/4"" TIPO STX1 NUMERO SERIE 5126463 CON 3 TOBERAS DE 18/32"" + MOLINO ESTABILIZADO 6-1/2"" + DOBLE ESTABILIZADO 6-1/2"" + BHA CONVENCIONAL BAJO HASTA 189 MTS.",'(N) TRICONICA KNIFE 6-3 / 4 &quot;TYPE STX1 SERIES NUMBER 5126463 WITH 3 18/32&quot; NOZZLES + 6-1 / 2 &quot;STABILIZED MILL + 6-1 / 2&quot; STABLE DOUBLE + CONVENTIONAL BHA LOW UP TO 189 MTS .',Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
461,Coyotes,Coyotes0437,703,560,567,,1620,6.75,6.75,39865,39865,39865.02083,OK,0.020833333,OK,0,OK,0,21.02083333,"(N)  EFECTUO PLATICA SEGURIDAD. .
0",'(N) PLASTIC SAFETY EFFECT. . 0',Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
462,Coyotes,Coyotes0437,703,560,567,,1620,6.75,6.75,39865,39865.02083,39865.0625,OK,0.041666667,OK,0,OK,0,21.0625,"(N) METIO BARRENA TRICONICA 6-3/4"" CON BHA CONVENCIONAL DESDE 189 MTS HASTA 545 MTS. .
1",'(N) METIO TRICONICA 6-3 / 4 &quot;TRIANGLE WITH CONVENTIONAL BHA FROM 189 MTS UP TO 545 MTS.',Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
463,Coyotes,Coyotes0437,703,560,567,,558,6.75,6.75,39865,39865.0625,39865.10417,OK,0.041666667,OK,0,OK,0,21.10416667,"(N) CON BARRENA TRICONICA 6-3/4"" PERFORA DIRECCIONAL DESDE 545 MTS HASTA 558 MTS CON  INCREMENTO DE TORQUE DE 1980 LBS/ HASTA 2990 LBS/FT A IGUAL TAMBIEN OBSERVA INCREMENTO EN LA PRESION DE 450
PSI HASTA 980 PSI OBSERVANDO CIRCULACION PARCIAL. DESDE LAS 02:15 AM HASTA 02:35 AM TRABAJO SARTA ATASCADA CON 100 KLBS DE SOBRE TENSION LOGRANDO LIBERAR LA MISMA OBSERVANDO CIRCULACION PARCIAL BOMBEO  2 M3 DE BACHE VISCOSO.
2",'(N) WITH TRICONICA BARBECUE 6-3 / 4 &quot;DIRECTIONAL PERFORATION FROM 545 MTS UP TO 558 MTS WITH TORQUE INCREASE FROM 1980 LBS / UP TO 2990 LBS / FT ALSO OBSERVES INCREASE IN PRESSURE OF 450 PSI UP TO 980 PSI OBSERVING  Circulate PARTIAL BREAKING FROM 02:15 AM TO 02:35 AM WORK SARTA JAMED WITH 100 KLBS OF OVER TENSION ACHIEVING TO RELEASE THE SAME OBSERVING Circulate PARTIAL BREAK PUMP 2 M3 OF VISCOSO BACHE.',Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
464,Coyotes,Coyotes0437,703,560,567,,567,6.75,6.75,39865,39865.10417,39865.20833,OK,0.104166666,OK,9,OK,3.600230415,21.20833333,"(N) CON BARRENA TRICONICA 6-3/4"" PERFORTA SARTA CONVENCIONAL  DESDE 558 MTS HASTA 567 MTS CON PSB 10 TND, RPM 100, TORQUE 1870 - 2560 LBS/FT GASTO DE 175 GPM, PSI  590 OBSERVANDO CIRCULACION NORMAL. EN TEMBLORINAS SE OBSERVA 100% FORMACION EN RECORTES MUY PEQUEÑOS. PESO ACTUAL DEL LODO E.I 1.15 GR/CC. TOTAL LODO PERDIDO DE E.I 1.21 GR/CC 15 M3. .
5","'(N) WITH TRICONICA KNIFE 6-3 / 4 &quot;PERFORTABLE CONVENTIONAL SARTA FROM 558 MTS UP TO 567 MTS WITH PSB 10 TND, RPM 100, TORQUE 1870 - 2560 LBS / FT SPENDING OF 175 GPM, PSI 590 OBSERVING Circulate  NORMAL ENGINE IN THEMBLORINES IS OBSERVED 100% TRAINING IN VERY SMALL SCRAPS CURRENT WEIGHT OF THE LODE 1.15 GR / CC TOTAL LOSS OF 1.21 GR / CC 15 M3 5'",Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
465,Coyotes,Coyotes0437,703,560,567,,567,6.75,6.75,39865,39865.20833,39865.22917,OK,0.020833334,OK,0,OK,0,21.22916667,"(N) BOMBEO 3 M3 DE BACHE VISCOSO CIRCULO HASTA RETORNO LIMPIO CON GASTO DE 185 GPM RECIPROCANDO SARTA CON ROTACION SIN PARAR
5",'(N) PUMP 3 M3 OF BACHE VISCOSO CIRCLE UP TO RETURN CLEAN WITH EXPENDITURE OF 185 GPM RECIPROCATING RANGE WITH ROTATION WITHOUT STOPING 5',Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
466,Coyotes,Coyotes0437,703,560,567,,604,6.75,6.75,39865,39865.22917,39865.29167,OK,0.0625,OK,37,OK,24.66666667,21.29166667,"(N) CON BARRENA TRICONICA 6-3/4"" CONTINUA PROFUNDIZANDO LA MISMA DESDE 579 MTS HASTA 604 MTS CON PSB 10 TND, RPM 100, TORQUE 1570 - 2460 LBS/FT GASTO DE 200 GPM, PSI 550, OBSERVANDO CIRCULACION NORMAL. EN TEMBLORINAS SE OBSERVA 100% FORMACION. PESO DEL LODO E.I 1.15 GR/CC.
7","'(N) WITH TRICONICA BAR 6-3 / 4 &quot;CONTINUES TO DEPLOY THE SAME FROM 579 MTS UP TO 604 MTS WITH PSB 10 TND, RPM 100, TORQUE 1570 - 2460 LBS / FT SPENDING OF 200 GPM, PSI 550, OBSERVING Circulate  NORMAL ENGINE IN THUNDERSTANDS IS OBSERVED 100% FORMATION, WEIGHT OF THE LODE EI 1.15 GR / CC.'",Productive,PER ,1520.83886,16.56741112,4446.229491,24.36093335,10937.18761,29.96052888,616930.26,2330596.28,617465.4473,2330382.368,576.3538384,1604,4.558102131,2.63,S-SHAPE,3,"'14.75 , 9.5 , 6.75 , pre-spud'"
