ID,SideTrackID,WellName,WellType,ClientDEPTH2,QRIDEPTH2,QRIDepthRevised,ClientHoleSize,QRIHoleSize,QRIHoleSizeRevised,OperationDate,FromDateTime,ToDateTime,DateCheck,DurationDays,TimeCheck,Footage,ROPM_hr,DFS,ActivityDescription,ActivityDescriptionEnglish,ClientP_NP,QRIRevisedP_NP,Probability,ClientPhase,QRIMajorOperation,NPTCategory,NPTType
37,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41099,41099.4375,41099.45833,"OK",0.020833333,"OK",0,0,2.458333333,"(N) EFECTUO PLATICAS DE SEGURIDAD Y OPERACIÓN EN EL INTER EFECTUO FLOW CHECK. OBSERVANDO POZO ESTATICO.11","'(N) EFFECT Safety Meetings AND OPERATION IN THE FLOW CHECK INTERFERENCE. OBSERVING STATIC WELL. eleven'","Productive","","","PER ","","",""
38,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41099,41099.45833,41099.58333,"OK",0.125,"OK",0,0,2.583333333,"(N) SACO BNA PDC 9 1/2"" + HTA DIRECCIONAL @ 70 MTS LLEVANDO CONTROL DE LLENADO CON TANQUE Y HOJA DE VIAJES14","'(N) SACO BNA PDC 9 1/2 &quot;+ HTA DIRECCIONAL @ 70 MTS TAKING CONTROL OF FILLING WITH TANK AND SHEET OF TRAPS 14'","Productive","","","PER ","","",""
39,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41099,41099.58333,41099.64583,"OK",0.0625,"OK",0,0,2.645833333,"(N) SACO BNA PDC 9 1/2"" + HTA DIRECCIONAL A SUPERFICIE, DESGASTE 0-1-BT-S-X-I-NO-TD, LLEVANDO CONTROL DE LLENADO CON TANQUE Y HOJA DE VIAJES15","'(N) SACO BNA PDC 9 1/2 &quot;+ HEAD DIRECTIONAL SURFACE, WEAR 0-1-BT-SXI-NO-TD, WEARING CONTROL OF FILLING WITH TANK AND SHEET OF TRAPS 15'","Productive","","","PER ","","",""
40,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41099,41099.64583,41099.66667,"OK",0.020833334,"OK",0,0,2.666666667,"(N) EFECTUO ORDEN Y LIMPIEZA EN PISO DE TRABAJO. .16","'(N) EFFECT ORDER AND CLEANING IN WORK FLOOR. . 16'","Productive","","","PER ","","",""
41,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41099,41099.66667,41099.6875,"OK",0.020833333,"OK",0,0,2.6875,"(N) EFECTUO PLATICA DE SEGURIDAD Y OPERACIÓN .16","'(N) PLASTIC SAFETY AND OPERATION. 16'","Productive","","","PER ","","",""
42,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41099,41099.6875,41099.8125,"OK",0.125,"OK",0,0,2.8125,"(N) INSTALO URE. ARMA Y CALIBRA HERRAMIENTAS DE REGISTROS.TOMO REGISTROS ELECTRICOS (MCG-MBN- MSS-MAI) (RAYOS GAMMA, GEOMETRIA DE AGUJERO, SONICO DE POROSIDAD, ARREGLO INDUCTIVO)DE 583 MTS A 97 MTS. TR DE 10 3/4"" TEMPERATURA: 46°C. .19","'(N) INSTALL URE. GUNS, GAMMA RAYS, HOLE GEOMETRY, POROSITY SONIC, ARRANGEMENTS, GAMMA RAYS, GHOST RAYS, HOLE GEOMETRY, POROSITY SIGNS, INDUCTIVE) FROM 583 MTS TO 97 MTS. TR OF 10 3/4 &quot;TEMPERATURE: 46 ° C.'","Productive","","","PER ","","",""
43,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41099,41099.8125,41099.83333,"OK",0.020833333,"OK",0,0,2.833333333,"(N) DESMANTELA HERRAMIENTAS DE REGISTROS ELECTRICOS .20","'(N) DISMANTLE ELECTRIC TOOLS Logging. twenty'","Productive","","","PER ","","",""
44,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41099,41099.83333,41099.85417,"OK",0.020833334,"OK",0,0,2.854166667,"(N) EFECTUA ORDEN Y LIMPIEZA EN PISO DE TRABAJO .20","'(N) MAKE ORDER AND CLEANING IN WORK FLOOR. twenty'","Productive","","","PER ","","",""
45,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41099,41099.85417,41099.89583,"OK",0.041666666,"OK",0,0,2.895833333,"(N) CON PERSONAL DE CABEZALES WFT, ARMA HERRAMIENTA DE PESCA Y RETIRA BUJE DE DESGASTE.21","'(N) WITH crew / staff WFT HEADS, WEAPON FISHING TOOL AND RETIRA WEAR BUSH. twenty-one'","Productive","","","PER ","","",""
46,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41099,41099.89583,41099.91667,"OK",0.020833334,"OK",0,0,2.916666667,"(N) EFECTUO PLATICA DE SEGURIDAD .22","'(N) PLASTIC SAFETY EFFECT. 22'","Productive","","","PER ","","",""
47,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41099,41099.91667,41099.95833,"OK",0.041666666,"OK",0,0,2.958333333,"(N) INSTALA HERRAMIENTAS DE INTRODUCCION DE TR 7-5/8"" 24 LBS/PIE H40 STC .23","'(N) INSTALL TR 7-5 / 8 &quot;INSTRUMENT TOOLS 24 LBS / FOOT H40 STC 23'","Productive","","","PER ","","",""
48,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41099,41099.95833,41100,"OK",0.041666667,"OK",0,0,3,"(N) CONECTO ZAPATA FLOTADORA 7-5/8"" + 1 TRAMO TR 7 5/8"" H-40 24 LB/FT STC+ COPLE FLOTADOR, . PRUEBA FUNCIONAMIENTO EQUIPO, OK BAJO 7 TRAMOS DE TR 7 5/8""A LA PROFUNDIDAD DE 94 M. APLICO APRIETE GEOMETRICO LLENO HOJA DE VIAJE Y LLENO TODOS LOS TRAMOS CON LODO DE 1.34 GR/CC","'(N) CONNECT FLIPPER SHAPE 7-5 / 8 &quot;+ 1 TRAMO TR 7 5/8&quot; H-40 24 LB / FT STC + FLOAT COPLE,. TROUBLESHOOTING EQUIPMENT, OK UNDER 7 TR TRACES OF 5 7/8 &quot;TO THE DEPTH OF 94 M. APPLICATION TIGHTEN GEOMETRIC FULL TRAVEL SHEET AND FILL ALL TRACES WITH 1.34 GR / CC'","Productive","","","PER ","","",""
49,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41100,41100,41100.16667,"OK",0.166666667,"OK",0,0,3.166666667,"(N)  CONTINUA BAJANDO TR 7 5/8"" DE 94 M. A 450 M. SIN TERMINAR APLICANDO APRIETE GEOMETRICO,LLENANDO CADA 3 TRAMOS LLEVANDO CONTROL CON TANQUE Y HOJA DE VIAJES.4","'(N) CONTINUED LOWERING TR 7 5/8 &quot;FROM 94 M. TO 450 M. WITHOUT TERMINATING APPLYING GEOMETRICAL TIGHTENING, FILLING EACH 3 TRAMS TAKING CONTROL WITH TANK AND SHEET OF TRAFFICS.'","Productive","","","PER ","","",""
50,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41100,41100.16667,41100.45833,"OK",0.291666666,"OK",0,0,3.458333333,"(N) CONTINUA BAJANDO TR DE 7 5/8"" EQUIPADA CON EQUIPO DE FLOTACION DE 450 MTS A LA PROFUNDIDAD DE575 MTS. BAJA CON CIRCULACION POR ENCONTRAR RESISTENCIA AL BAJAR DE 450 M. A 575 M. CON BOMBA # 2CON 75 EPM. 250 PSI CIRCULA NORMAL CONECTA COLGADOR 7 5/8"" Y ALOJA EN NIDO DE CABEZAL QUEDANDO ZAPATA A 581.07 MTS. DISTRIBUCION DE TR DE 7 5/8'': DE 0 M A 4.70 M E.M.R., DE 4.70 M A 567.61 M 46- TRAMOS DE TR DE 7 5/8'' H-40 24 LB/FT STC, DE 567.61 M A 568.01 M 1 - COPLE FLOTADOR 7 5/8'' STC, DE 568 01 M A 580 87 M 1 - TRAMO DE TR DE 7 5/8'' H-40 24 LB/FT,STC, DE 580.87 M A 581.07 M 1 - ZAPATA FLOTADORA DE 7 5/8'' STC.   NOTA: SE BAJA TR CON 15 CENTRADORES, LLEGARON 45 TUBOS, BAJARON 45 TUBOS, NO HUBO SOBRANTES.11","'(N) CONTINUOUS LOWERING TR OF 7 5/8 &quot;EQUIPPED WITH FLOATING EQUIPMENT OF 450 MTS TO THE DEPTH OF 575 MTS. LOW WITH Circulate CION TO FIND RESISTANCE TO LOWER FROM 450 M. TO 575 M. WITH PUMP # 2 WITH 75 EPM 250 PSI Circulate NORMAL CONECTA COLGADOR 7 5/8 &quot;AND ALOJA IN NIDO OF CABEZAL FOLLOWING SHOE TO 581.07 MTS. DISTRIBUTION OF TR DE 7 5/8 &quot;: FROM 0 MA 4.70 M EMR, FROM 4.70 MA 567.61 M 46- TR TRES DE 7 5/8&quot; H-40 24 LB / FT STC, DE 567.61 MA 568.01 M 1 - FLOAT COPPER 7 5/8 &#39;&#39; STC, DE 568 01 MA 580 87 M 1 - TR 5 7/8 &#39;&#39; H-40 24 LB / FT, STC, DE 580.87 MA 581.07 M 1 - 7 5/8 &quot;STC. NOTE: TR LOWER WITH 15 CENTERS, ARRANGED 45 TUBES, LOWER 45 TUBES, NO SURFACES. eleven'","Productive","","","PER ","","",""
51,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41100,41100.45833,41100.47917,"OK",0.020833334,"OK",0,0,3.479166667,"(N) CIRCULA POZO CON LODO 1.30 GR/CC X 55"". EN EL INTER ACONDICIONA PISO DE TRABAJO .11","'(N) Circulate WELL WITH LODO 1.30 GR / CC X 55 &quot;IN THE INTER CONDITION OF WORKING FLOOR 11'","Productive","","","PER ","","",""
52,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41100,41100.47917,41100.5,"OK",0.020833333,"OK",0,0,3.5,"(N) CIA PERFORADORA MEXICO INSTALA UNIDADES Y EQUIPO PARA CEMENTACION DE TR 7 5/8"" .12","'(N) CIA PERFORADORA MEXICO INSTALL UNITS AND EQUIPMENT FOR CEMENTATION OF TR 7 5/8 &quot;.12'","Productive","","","PER ","","",""
53,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41100,41100.5,41100.52083,"OK",0.020833333,"OK",0,0,3.520833333,"(N) EFECTUA PLATICA DE SEGURIDAD PARA CEMENTAR TR DE 7 5/8"" BCN 26.4 LB/FT. .12","'(N) MAKES SAFETY PLASTIC FOR CEMENTING TR OF 7 5/8 &quot;BCN 26.4 LB / FT 12'","Productive","","","PER ","","",""
54,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41100,41100.52083,41100.58333,"OK",0.0625,"OK",0,0,3.583333333,"(N) CON PERSONAL Y EQUIPO DE PERFORADORA MEXICO, EFECTUA CEMENTACION DE TR 7-5/8"" 26.4 LBS/FT, J55@ 584.40 MTS  PROBO LINEAS CON CON 500 PSI EN BAJA X 5 MIN. Y 2500 PSI, EN ALTA X 15 MIN. SATISFACTORIAMENTE .14","'(N) WITH crew / staff AND MACHINE DRILLING EQUIPMENT MEXICO, PERFORATORY EQUIPMENT MEXICO, PERFORADORA MEXICO, PERFORADORA MEXICO, AND 2500 PSI, IN HIGH X 15 MIN SATISFACTORLY.'","Productive","","","PER ","","",""
55,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41100,41100.58333,41100.64583,"OK",0.0625,"OK",0,0,3.645833333,"(N) CONTINUA CEMENTANDO TR 7 5/8"" BCN 26.4 LB/FT CON LA SIGUIENTE SECUENCIA DE BOMBEO. SOLTO TAPON DIAFRAGMA, MEZCLA Y BOMBEA 70 BLS DE LECHADA UNICA DE 1.89 GR/CC A Q= 3 BPM, PB= 96-582 PSI,SEGUIDA DE SOLTO TAPON SOLIDO Y DESPLAZA CON 92 BLS DE LODO E. I. DE 1.35 GR/CC,CON UNA PRESION DE 86-273PSI A UN GASTO Q= 4 BPM, Q=3 Q=1.5 LOS ULTIMOS 30 BLS PARA OBSERVAR ACOPLAMIENTO D TAPON CON PRESION  DE 1280 PSI PSI, CHECA EQUIPO DE FLOTACION RETORNANDO A UAP 0.5 BLS, DURANTE LA OPERACIÓN SE OBSERVO CIRCULACION NORMAL SALIENDO 30 BLS DE BACHE LAVADOR A SUPERFICIE Y 7 BLS DE CEMENTO A SUPERFICIE.15","'(N) CONTINUES CEMENTING TR 7 5/8 &quot;BCN 26.4 LB / FT WITH THE NEXT PUMP SEQUENCE SOLID PLATE DIAPHRAGM, MIX AND PUMP 70 BLS OF 1.89 GR / CC AQ = 3 BPM, PB = 96-582 PSI, FOLLOWED BY SOLID TAPON SOLID AND DISPLACED WITH 92 BLS OF 1.35 GR / DC, WITH A PRESSURE OF 86-273 PSI AT A EXPENDITURE Q = 4 BPM, Q = 3 Q = 1.5 THE LAST 30 BLS TO OBSERVE COUPLING D CAPE WITH PRESSURE OF 1280 PSI PSI, CZECH FLOATING EQUIPMENT RETURNING TO UAP 0.5 BLS, DURING OPERATION OBSERVED Circulate NORMAL ENGINE LEAVING 30 BLACHES OF BACHE SURFACE WASHER AND 7 BLS OF cement  SURFACE 15'","Productive","","","PER ","","",""
56,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41100,41100.64583,41100.66667,"OK",0.020833334,"OK",0,0,3.666666667,"(N) DESMANTELA LINEAS, CABEZA DE CEMENTACION Y SE LAVAN LINEAS DE LA UAP. .16","'(N) DISMANTLING LINES, CEMENTING HEAD AND WASHING LINES OF THE UAP. . 16'","Productive","","","PER ","","",""
57,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41100,41100.66667,41100.70833,"OK",0.041666666,"OK",0,0,3.708333333,"(N) CON PERSONAL DE CABEZALES WFT RETIRA TUBO ANCLA; EN EL INTER ACONDICIONA PISO DE TRABAJO.17","'(N) WITH crew / staff WFT HEAD REMOVES TUBE ANCHOR; IN THE INTER CONDITIONING FLOOR OF WORK. 17'","Productive","","","PER ","","",""
58,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",9.5,"9.5",41100,41100.70833,41100.75,"OK",0.041666667,"OK",0,0,3.75,"(N) CON PERSONAL DE CABEZALES WFT INSTALA SELLOS Y PRUEBA CON 4000 PSI X 10'. SATISFACTORIAMENTE.18","'(N) WITH crew / staff WFT HEADS INSTALL SEALS AND TEST WITH 4000 PSI X 10 &#39;. SATISFACTORILY. 18'","Productive","","","PER ","","",""
59,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",6.75,"6.75",41100,41100.75,41100.77083,"OK",0.020833333,"OK",0,0,3.770833333,"(N) REALIZO PREPARATIVOS ORGANIZANDO HERRAMIENTAS DE PISO Y DIRECCIONALES PARA METER  BNA PDC6-3/4""18","'(N) CONDUCTED Preparations ORGANIZING FLOOR TOOLS AND DIRECTIONS FOR METER BNA PDC 6-3 / 4 &quot;18'","Productive","","","PER ","","",""
60,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",6.75,"6.75",41100,41100.77083,41100.79167,"OK",0.020833334,"OK",0,0,3.791666667,"(N) EFECTUA PLATICA DE SEGURIDAD PARA ARMADO DE BNA DE 6 3/4"" .19","'(N) MAKES SAFETY PLATFORM FOR 6 3/4 &quot;BNA ASSEMBLY 19'","Productive","","","PER ","","",""
61,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",6.75,"6.75",41100,41100.79167,41100.85417,"OK",0.0625,"OK",0,0,3.854166667,"(N) CONECTÓ BNA PDC 6 3/4"" CON TOBERAS 4X13"" SER. JD8530 A MOTOR 4 3/4"" X 6 1/2"" SER  475-3068. BEN 1.5°+ BHA DIRECCIONAL Y BAJO A 37 MTS , PROBO MDF CON 250 GPM, 103 EPM 630 PSI .20","'(N) CONNECTED BNA PDC 6 3/4 &quot;WITH NOZZLES 4X13&quot; SER. JD8530 MOTOR 4 3/4 &quot;X 6 1/2&quot; SER 475-3068. BEN 1.5 ° + BHA DIRECTIONAL AND LOW TO 37 MTS, PROBO MDF WITH 250 GPM, 103 EPM 630 PSI. twenty'","Productive","","","PER ","","",""
62,"","Corralillo6890","S-SHAPE",583,583,"583","9.5",6.75,"6.75",41100,41100.85417,41101,"OK",0.145833333,"OK",0,0,4,"(N) METIO BNA PDC 6 3/4"" Y BHA DIRECCIONAL HASTA 565 MTS. DONDE TOCO CIMA DE CEMENTO","'(N) METIO BNA PDC 6 3/4 &quot;AND DIRECTIONAL BHA UP TO 565 MTS. WHEN I TOOK UP cement'","Productive","","","PER ","","",""
63,"","Corralillo6890","S-SHAPE",1057,583,"583","9.5",6.75,"6.75",41101,41101,41101.04167,"OK",0.041666667,"OK",0,0,4.041666667,"(N)  REBAJO TAPON, COPLE Y CEMENTO HASTA 576 MTS .1","'(N) PAYROLL, COPLE AND cement UP TO 576 MTS. 1'","Productive","","","PER ","","",""
64,"","Corralillo6890","S-SHAPE",1057,583,"583","9.5",6.75,"6.75",41101,41101.04167,41101.0625,"OK",0.020833333,"OK",0,0,4.0625,"(N) CIRCULO CON LODO E.I 1.35 GR/CC X 67"". .1","'(N) CIRCLE WITH LOOSE EI 1.35 GR / CC X 67 &quot;1'","Productive","","","PER ","","",""
65,"","Corralillo6890","S-SHAPE",1057,583,"583","9.5",6.75,"6.75",41101,41101.0625,41101.08333,"OK",0.020833333,"OK",0,0,4.083333333,"(N) CERRO RAM DE TUBERIA. REALIZA PRUEBA DE INTEGRIDAD A TR 7-5/8"" H40 24 LB/PIE CON  700 PSI DURANTE15', OK2","'(N) TUBER RAM HOLDER. PERFORM INTEGRITY TEST TO TR 7-5 / 8 &quot;H40 24 LB / FOOT WITH 700 PSI DURING 15 &#39;, OK 2'","Productive","","","PER ","","",""
66,"","Corralillo6890","S-SHAPE",1057,586,"586","9.5",6.75,"6.75",41101,41101.08333,41101.14583,"OK",0.0625,"OK",3,2,4.145833333,"(N) REBAJO CEMENTO Y ZAPATA Y PERFORO DE 576 HASTA 586 MD. CIRCULO FONDO ARRIBA .3","'(N) PAYMENT cement AND ZAPATA AND PERFORO FROM 576 UNTIL 586 MD. BACKGROUND CIRCLE. 3'","Productive","","","PER ","","",""
67,"","Corralillo6890","S-SHAPE",1057,586,"586","9.5",6.75,"6.75",41101,41101.14583,41101.16667,"OK",0.020833334,"OK",0,0,4.166666667,"(N) REALIZA PRUEBA DE INTEGRIDAD DE FORMACIÓN CON LODO DE 1.35 GR/CC .4","'(N) MAKES TRAINING INTEGRITY PROOF WITH 1.35 GR / CC. 4'","Productive","","","PER ","","",""
68,"","Corralillo6890","S-SHAPE",1057,586,"586","9.5",6.75,"6.75",41101,41101.16667,41101.1875,"OK",0.020833333,"OK",0,0,4.1875,"(N) EFECTUO PRUEBA DE INTEGRIDAD DE FORMACION CON LODO DE 1.35 GR/CC 500 PSI DURANTE  10 MIN.SATISFACTORIAMENTE4","'(N) TRAINING INTEGRITY TEST WITH 1.35 GR / CC LOOT 500 PSI DURING 10 MIN. SATISFACTORY 4'","Productive","","","PER ","","",""
69,"","Corralillo6890","S-SHAPE",1057,801,"801","9.5",6.75,"6.75",41101,41101.1875,41101.58333,"OK",0.395833333,"OK",215,22.63176953,4.583333333,"(N) CON BNA. PDC 6 3/4""+SARTA DIRECCIONAL PERFORA DE 586 A 801 MD, 742.08 TVD LODO E.I 1.38 GR/CCX 68"".ROP GRAL: 52.96 M/H  PARAMETROS: 260 GPM PB= 1850 PSI PSB= 4-6 TON RPM 60+213, M PERF. 218 MTS EN 4.12HRS. MTS ROT 206 MTS EN 3.03 HRS M DESLIZADOS 12 MTS EN 1.08 HRS, ULTIMO SURVEY: 771 MTS, INC 37.96 ° AZIM 37.96 TVD: 715.88 DESP: 239.61, DLEG 2.56. MOTOR DE FONDO GRADUADO A 1.5° PRC:@ 795 MTS B# 1 PB=720 PSI 69 EPM LODO 1.35 GR/CCX 66 SEG. PRC:@ 795 MTS B# 2 PB= 760 PSI 71 EPM LODO 1.35 GR/CCX 66 SEG. CHECO FRENOS DE CORONA Y PISO EN CAMBIO DE GUARDIA SATISFACTORIAMENTE.14","'(N) CON BNA. PDC 6 3/4 &quot;+ DIRECTIONAL RANGE PERFORATION OF 586 TO 801 MD, 742.08 TVD LODO EI 1.38 GR / CCX 68&quot;. ROP GRAL: 52.96 M / H PARAMETERS: 260 GPM PB = 1850 PSI PSB = 4-6 TON RPM 60 + 213, M PERF. 218 MTS AT 4.12 HRS. MTS ROT 206 MTS IN 3.03 HRS M SLIDE 12 MTS IN 1.08 HRS, LAST SURVEY: 771 MTS, INC 37.96 ° AZIM 37.96 TVD: 715.88 OFF: 239.61, DLEG 2.56. GROUND ENGINE GRADED AT 1.5 ° PRC: @ 795 MTS B # 1 PB = 720 PSI 69 EPM LODO 1.35 GR / CCX 66 SEC. PRC: @ 795 MTS B # 2 PB = 760 PSI 71 EPM SLODE 1.35 GR / CCX 66 SEC. CZECH BRAKE CROOKS AND FLOOR IN CHANGE OF GUARD SATISFACTORLY. 14'","Productive","","","PER ","","",""
70,"","Corralillo6890","S-SHAPE",1057,929,"929","9.5",6.75,"6.75",41101,41101.58333,41101.75,"OK",0.166666667,"OK",128,31.99936001,4.75,"(N) CON BNA. PDC 6 3/4""+SARTA DIRECCIONAL PERFORA DE 801 A 929 MD, 853.66 TVD LODO E.I 1.39 GR/CCX 68"".ROP GRAL: 39.92 M/H, PARAMETROS: 260 GPM PB= 1850 PSI PSB= 4-6 TON RPM 60+213, M PERF. 346 MTS EN 8.67HRS. MTS ROT 311 MTS EN 6.30 HRS. METROS DESLIZADOS 35 MTS EN 2.37 HRS, ULTIMO SURVEY: 894 MTS, INC30.13 ° AZIM 41.58 TVD: 827.76 DESP: 301.71, DLEG 0.81. MOTOR DE FONDO GRADUADO A 1.5° .18","'(N) CON BNA. PDC 6 3/4 &quot;+ DIRECTIONAL RANGE PERFORATION OF 801 TO 929 MD, 853.66 TVD LODO EI 1.39 GR / CCX 68&quot;. ROP GRAL: 39.92 M / H, PARAMETERS: 260 GPM PB = 1850 PSI PSB = 4-6 TON RPM 60 + 213, M PERF. 346 MTS IN 8.67 HRS. MTS ROT 311 MTS AT 6.30 HRS. SLIDING METERS 35 MTS IN 2.37 HRS, LAST SURVEY: 894 MTS, INC 30.13 ° AZIM 41.58 TVD: 827.76 DESP: 301.71, DLEG 0.81. GROUND ENGINE AT 1.5 °. 18'","Productive","","","PER ","","",""
71,"","Corralillo6890","S-SHAPE",1057,929,"929","9.5",6.75,"6.75",41101,41101.75,41101.77083,"OK",0.020833333,"OK",0,0,4.770833333,"(N) CON BNA. PDC 6 3/4""+SARTA DIRECCIONAL A 929 MTS. EFECTUO SIMULACRO DE CONTROL DE  BROTES CON UN TIEMPO DE RESPUESTA DE 58 SEG. EN CIERRE DE POZO Y 3 MIN. DE LLEGADA AL PUNTO DE REUNION SATISFACTORIAMENTE. .18","'(N) CON BNA. PDC 6 3/4 &quot;+ DIRECTIONAL RANGE TO 929 MTS, PERFORMANCE CONTROL SYMBOL OF BROTES WITH A RESPONSE TIME OF 58 SEC IN WELL CLOSURE AND 3 MIN OF ARRIVAL TO THE MEETING POINT SATISFACTORLY.'","Productive","","","PER ","","",""
72,"","Corralillo6890","S-SHAPE",1057,980,"980","9.5",6.75,"6.75",41101,41101.77083,41101.875,"OK",0.104166667,"OK",51,20.39934722,4.875,"(N) CON BNA. PDC 6 3/4""+SARTA DIRECCIONAL PERFORA DE 929 A 980 MD, 897.80 TVD LODO E.I 1.39 GR/CCX 68"".ROP GRAL: 41.86 M/H PARAMETROS: 260 GPM PB= 1850 PSI PSB= 4-6 TON RPM 60+213, M PERF. 397 MTS EN 9.48HRS. MTS ROT 358 MTS EN 6.95 HRS. MTS. DESLIZADOS 39 MTS EN 2.53 HRS, ULTIMO SURVEY: 950 MTS, INC 30.13° AZIM 39.71 TVD: 871.82 DESP: 327.40, DLEG 1.25. MOTOR DE FONDO GRADUADO A 1.5°. NOTA:  CHECO FRENOS DE CORONA Y PIZO EN CAMBIO DE GUARDIA SATISFACTORIAMENTE.21","'(N) CON BNA. PDC 6 3/4 &quot;+ DIRECTIONAL RANGE PERFORATOR OF 929 TO 980 MD, 897.80 TVD LODO EI 1.39 GR / CCX 68&quot;. ROP GRAL: 41.86 M / H PARAMETERS: 260 GPM PB = 1850 PSI PSB = 4-6 TON RPM 60 + 213, M PERF. 397 MTS IN 9.48 HRS. MTS ROT 358 MTS AT 6.95 HRS. MTS. SLIDED 39 MTS IN 2.53 HRS, LAST SURVEY: 950 MTS, INC 30.13 ° AZIM 39.71 TVD: 871.82 OFF: 327.40, DLEG 1.25. GROUND ENGINE AT 1.5 °. NOTE: CZECH CROWNS AND PIZO BRAKES SATISFACTORALLY GUARD CHANGE. twenty-one'","Productive","","","PER ","","",""
73,"","Corralillo6890","S-SHAPE",1057,980,"980","9.5",6.75,"6.75",41101,41101.875,41101.89583,"OK",0.020833333,"OK",0,0,4.895833333,"(N) CON BNA. PDC 6 3/4""+SARTA DIRECCIONAL A 980 MTS. EFECTUO SIMULACRO DE CONTROL DE  BROTES SIMULTANEO CON HOMBRE CAIDO CON UN TIEMPO DE RESPUESTA DE DE 50 SEG. EN CIERRE DE POZO, 2.50 MIN. DE LLEGADA AL PUNTO DE REUNION Y 3.5 MIN. DE RESCATE Y EVACUACION DE HOMBRE CAIDO.21","'(N) CON BNA. PDC 6 3/4 &quot;+ DIRECTIONAL RANGE AT 980 MTS EFFECT SIMULATION CONTROL OF SIMULTANEOUS BROWS WITH MAN FILLED WITH A RESPONSE TIME OF 50 SEC IN WELL CLOSURE, 2.50 MIN OF ARRIVAL AT POINT OF MEETING AND 3.5 MIN OF RESCUE AND EVACUATION OF FALLEN MAN.'","Productive","","","PER ","","",""
74,"","Corralillo6890","S-SHAPE",1057,1057,"1057","9.5",6.75,"6.75",41101,41101.89583,41102,"OK",0.104166667,"OK",77,30.79901443,5,"(N) CON BNA. PDC 6 3/4""+SARTA DIRECCIONAL PERFORA DE 980 A 1057 MD, 963.81 TVD LODO E.I 1.39 GR/CCX 68"".ROP GRAL: 44.23 M/H. PARAMETROS: 260 GPM PB= 1850 PSI PSB= 4-6 TON RPM 60+213, M PERF. 474 MTS EN 10.72HRS. MTS ROT 423 MTS EN 7.67 HRS. METROS DESLIZADOS 51 MTS EN 3.05 HRS, ULTIMO SURVEY: 1027 MTS, INC30.69 ° AZIM  43.83 TVD: 937.84 DESP: 367.01, DLEG 2.43. MOTOR DE FONDO GRADUADO A 1.5°, PRC:A 1055 MTS B#1 PB= 900 PSI 79 EPM LODO 1.39 GR/CCX 66 SEG. PRC:A 1055 MTS B# 2 PB= 950 PSI 81 EPM LODO 1.39 GR/CCX 66SEG.","'(N) CON BNA. PDC 6 3/4 &quot;+ DIRECTIONAL RANGE PERFORATION OF 980 TO 1057 MD, 963.81 TVD LODO EI 1.39 GR / CCX 68&quot;. ROP GRAL: 44.23 M / H. PARAMETERS: 260 GPM PB = 1850 PSI PSB = 4-6 TON RPM 60 + 213, M PERF. 474 MTS at 10.72 HRS. MTS ROT 423 MTS IN 7.67 HRS. SLIDING METERS 51 MTS IN 3.05 HRS, LAST SURVEY: 1027 MTS, INC 30.69 ° AZIM 43.83 TVD: 937.84 OFF: 367.01, DLEG 2.43. GROUND ENGINE AT 1.5 °, PRC: A 1055 MTS B # 1 PB = 900 PSI 79 EPM LODO 1.39 GR / CCX 66 SEC. PRC: A 1055 MTS B # 2 PB = 950 PSI 81 EPM SLODE 1.39 GR / CCX 66 SEC.'","Productive","","","PER ","","",""
